gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Mapk7,Zkscan6,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.182,0.286,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000018491,Mapk7,Zkscan6
Adprm,Myh4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.284,string:10090.ENSMUSP00000112064,string:10090.ENSMUSP00000018632,Adprm,Myh4
Hand1,Wnt3a,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.246,0.271,string:10090.ENSMUSP00000046999,string:10090.ENSMUSP00000010044,Hand1,Wnt3a
Specc1,Myh4,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.19,0.271,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000018632,Specc1,Myh4
Ubb,Pemt,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.271,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000000310,Ubc,Pemt
Specc1,Myh3,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.19,0.271,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000007301,Specc1,Myh3
Specc1,Myh8,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.19,0.271,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000019625,Specc1,Myh8
Specc1,Myh1,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.19,0.271,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000018637,Specc1,Myh1
Ubb,Trpv2,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.27,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000018651,Ubc,Trpv2
Llgl1,Alox8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,string:10090.ENSMUSP00000060749,string:10090.ENSMUSP00000021262,Llgl1,Alox8
Specc1,Tmem11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000059494,Specc1,Tmem11
Alkbh5,Alox8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.269,string:10090.ENSMUSP00000049116,string:10090.ENSMUSP00000021262,Alkbh5,Alox8
Specc1,Mrpl55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.269,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000048814,Specc1,Mrpl55
Rai1,Prpsap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.269,string:10090.ENSMUSP00000070896,string:10090.ENSMUSP00000004955,Rai1,Prpsap2
Mapk7,Myh3,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.193,0.267,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000007301,Mapk7,Myh3
Kcnj12,Ulk2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.264,string:10090.ENSMUSP00000086588,string:10090.ENSMUSP00000004920,Kcnj12,Ulk2
Dhrs7b,Prpsap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.264,string:10090.ENSMUSP00000044924,string:10090.ENSMUSP00000004955,Dhrs7b,Prpsap2
Gas7,Cnot8,0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.263,string:10090.ENSMUSP00000104322,string:10090.ENSMUSP00000034012,Gas7,Cnot7
Mapk7,Myh4,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.187,0.261,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000018632,Mapk7,Myh4
Mrpl55,Cenpv,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.201,0.257,string:10090.ENSMUSP00000048814,string:10090.ENSMUSP00000018653,Mrpl55,Cenpv
Mapk7,Myh1,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.182,0.256,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000018637,Mapk7,Myh1
Kcnj12,Shmt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.255,string:10090.ENSMUSP00000086588,string:10090.ENSMUSP00000018744,Kcnj12,Shmt1
Aldh3a1,Top3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.255,string:10090.ENSMUSP00000019246,string:10090.ENSMUSP00000002891,Aldh3a1,Top3a
Rnf112,Mrpl55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.254,string:10090.ENSMUSP00000056464,string:10090.ENSMUSP00000048814,Rnf112,Mrpl55
Alkbh5,Top3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.254,string:10090.ENSMUSP00000049116,string:10090.ENSMUSP00000002891,Alkbh5,Top3a
Ubb,Ntn1,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.25,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000023600,Ubc,Robo1
Mapk7,Ulk2,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.25,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000004920,Mapk7,Ulk2
Ubb,Tmem11,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.25,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000059494,Ubc,Tmem11
Ubb,Mprip,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.25,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000071914,Ubc,Mprip
Epn2,Gas7,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.215,0.249,string:10090.ENSMUSP00000136950,string:10090.ENSMUSP00000104322,Epn2,Gas7
Alkbh5,Aldh3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.244,string:10090.ENSMUSP00000049116,string:10090.ENSMUSP00000019246,Alkbh5,Aldh3a1
Kcnj12,Aldh3a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.243,string:10090.ENSMUSP00000086588,string:10090.ENSMUSP00000073764,Kcnj12,Aldh3a2
Mapk7,Myh8,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.167,0.242,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000019625,Mapk7,Myh8
