gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Slc27a1,Sugp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,string:10090.ENSMUSP00000034267,string:10090.ENSMUSP00000011450,Slc27a1,Sugp1
Gmip,Ifi30,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,string:10090.ENSMUSP00000045676,string:10090.ENSMUSP00000034299,Gmip,Ifi30
Mef2b,Dda1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.199,string:10090.ENSMUSP00000112110,string:10090.ENSMUSP00000037561,Hdac7,Slc19a2
Use1,Unc13a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.199,string:10090.ENSMUSP00000105680,string:10090.ENSMUSP00000103586,Use1,Unc13b
Upf1,Fkbp8,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.067,0.198,string:10090.ENSMUSP00000075089,string:10090.ENSMUSP00000074935,Upf1,Fkbp8
Uba52,Gatad2a,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.197,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000041370,Ubc,Gatad2b
Pik3r2,Dda1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.194,string:10090.ENSMUSP00000129592,string:10090.ENSMUSP00000037561,Ptprj,Slc19a2
Use1,Mvb12a,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.189,string:10090.ENSMUSP00000105680,string:10090.ENSMUSP00000034272,Use1,Fam125a
Fkbp8,Mvb12a,0.0,0.0,0.0,0.0,0.187,0.0,0.0,0.0,0.187,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000034272,Fkbp8,Fam125a
Rfxank,Jak3///Insl3,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.108,0.187,string:10090.ENSMUSP00000075140,string:10090.ENSMUSP00000060073,Rfxank,Jak3
Mrpl34,Mvb12a,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.185,string:10090.ENSMUSP00000044497,string:10090.ENSMUSP00000034272,Mrpl34,Fam125a
Zfp869,Gtpbp3,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.181,string:10090.ENSMUSP00000079780,string:10090.ENSMUSP00000021574,Zfp869,Gtpbp4
Cers1///Gdf1,Slc27a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.177,string:10090.ENSMUSP00000120598,string:10090.ENSMUSP00000034267,Lass1,Slc27a1
Kcnn1,B3gnt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,string:10090.ENSMUSP00000105705,string:10090.ENSMUSP00000034260,Kcnn1,B3gnt3
Pik3r2,Fkbp8,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.108,0.174,string:10090.ENSMUSP00000129592,string:10090.ENSMUSP00000074935,Ptprj,Fkbp8
Zfp709,Isyna1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.173,string:10090.ENSMUSP00000125974,string:10090.ENSMUSP00000019283,Gm17576,Isyna1
Mast3,Gtpbp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.173,string:10090.ENSMUSP00000128703,string:10090.ENSMUSP00000021574,Mast3,Gtpbp4
Zfp869,Isyna1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.173,string:10090.ENSMUSP00000079780,string:10090.ENSMUSP00000019283,Zfp869,Isyna1
Myo9b,Haus8,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.173,string:10090.ENSMUSP00000129220,string:10090.ENSMUSP00000040802,Myo9b,Haus8
Yjefn3,Glt25d1,0.07,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.169,string:10090.ENSMUSP00000118931,string:10090.ENSMUSP00000031069,Yjefn3,Sepsecs
Zfp709,Jak3///Insl3,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000125974,string:10090.ENSMUSP00000060073,Gm17576,Jak3
