gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Cyp2c50///Cyp2c37,Scd1,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.133,0.161,string:10090.ENSMUSP00000079065,string:10090.ENSMUSP00000036936,Cyp2c50,Scd1
Mrpl43,Dpcd,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.161,string:10090.ENSMUSP00000095322,string:10090.ENSMUSP00000045683,Mrpl43,Dpcd
Scd1,Scd2,0.0,0.0,0.007378,0.0,0.144,0.0,0.0,0.012194,0.16,string:10090.ENSMUSP00000036936,string:10090.ENSMUSP00000026221,Scd1,Scd2
Nfkb2,Nkx2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.159,string:10090.ENSMUSP00000072859,string:10090.ENSMUSP00000050933,Nfkb2,Nkx2-3
Abcc2,Cyp2c39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.159,string:10090.ENSMUSP00000026208,string:10090.ENSMUSP00000025968,Abcc2,Cyp2c39
Slk,Hells,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.068,0.158,string:10090.ENSMUSP00000049977,string:10090.ENSMUSP00000025965,Slk,Hells
Nfkb2,Pdlim1,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.089,0.157,string:10090.ENSMUSP00000072859,string:10090.ENSMUSP00000064545,Nfkb2,Pdlim1
Lcor,Cyp26a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.156,string:10090.ENSMUSP00000067603,string:10090.ENSMUSP00000025946,Lcor,Cyp26a1
Dntt,Avpi1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.156,string:10090.ENSMUSP00000062078,string:10090.ENSMUSP00000018965,Dntt,Avpi1
Chuk,Frat1,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.088,0.155,string:10090.ENSMUSP00000104890,string:10090.ENSMUSP00000104559,Map3k1,Gm14296
Ide,Tm9sf3,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.155,string:10090.ENSMUSP00000121358,string:10090.ENSMUSP00000025989,Ide,Tm9sf3
Chuk,Fgf8,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.088,0.155,string:10090.ENSMUSP00000104890,string:10090.ENSMUSP00000088322,Map3k1,Sp9
Gbf1,Ndufb8,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.154,string:10090.ENSMUSP00000028162,string:10090.ENSMUSP00000026222,Ptges2,Ndufb8
Actr1a,Cwf19l1,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.153,string:10090.ENSMUSP00000039844,string:10090.ENSMUSP00000026218,Actr1a,Cwf19l1
Dntt,Cyp17a1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.066,0.152,string:10090.ENSMUSP00000062078,string:10090.ENSMUSP00000026012,Dntt,Cyp17a1
Elovl3,Cyp17a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.152,string:10090.ENSMUSP00000036357,string:10090.ENSMUSP00000026012,Elovl3,Cyp17a1
Elovl3,Aldh18a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.152,string:10090.ENSMUSP00000036357,string:10090.ENSMUSP00000025979,Elovl3,Aldh18a1
