gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Trpv6,Zfp746,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.151,0.215,string:10090.ENSMUSP00000095437,string:10090.ENSMUSP00000072868,Sgk3,Zfp746
Epha1,Clcn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,string:10090.ENSMUSP00000073099,string:10090.ENSMUSP00000031894,Epha1,Clcn1
Prss37,Sva,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.21,string:10090.ENSMUSP00000031967,string:10090.ENSMUSP00000024059,Prss37,Sva
Cul1,Prss2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,string:10090.ENSMUSP00000103916,string:10090.ENSMUSP00000065393,Fbxo27,Prss2
Epha1,Casp2,0.0,0.0,0.0,0.0,0.106,0.127,0.0,0.068,0.209,string:10090.ENSMUSP00000073099,string:10090.ENSMUSP00000026580,Epha1,Lrdd
Ephb6,Casp2,0.0,0.0,0.0,0.0,0.106,0.127,0.0,0.068,0.209,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000026580,Ephb6,Lrdd
Epha1,Zyx,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.091,0.208,string:10090.ENSMUSP00000073099,string:10090.ENSMUSP00000070427,Epha1,Zyx
Trim24,Ezh2,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.097,0.198,string:10090.ENSMUSP00000031859,string:10090.ENSMUSP00000020099,Trim24,Cdk1
Zfp746,Casp2,0.0,0.0,0.0,0.0,0.078,0.084,0.0,0.127,0.198,string:10090.ENSMUSP00000072868,string:10090.ENSMUSP00000026580,Zfp746,Lrdd
Zfp282,Casp2,0.0,0.0,0.0,0.0,0.078,0.098,0.0,0.106,0.191,string:10090.ENSMUSP00000053643,string:10090.ENSMUSP00000026580,Zfp282,Lrdd
Zfp467,Casp2,0.0,0.0,0.0,0.0,0.078,0.098,0.0,0.106,0.191,string:10090.ENSMUSP00000110207,string:10090.ENSMUSP00000026580,Zfp467,Lrdd
Zfp777,Casp2,0.0,0.0,0.0,0.0,0.078,0.098,0.0,0.106,0.191,string:10090.ENSMUSP00000110230,string:10090.ENSMUSP00000026580,Zfp777,Lrdd
Cul1,Prss3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.191,string:10090.ENSMUSP00000103916,string:10090.ENSMUSP00000093702,Fbxo27,Prss3
Zfp398,Casp2,0.0,0.0,0.0,0.0,0.078,0.098,0.0,0.106,0.191,string:10090.ENSMUSP00000078806,string:10090.ENSMUSP00000026580,Zfp398,Lrdd
Trim24,Arhgef5,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.124,0.188,string:10090.ENSMUSP00000031859,string:10090.ENSMUSP00000031750,Trim24,Arhgef5
Nobox,Casp2,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.12,0.185,string:10090.ENSMUSP00000031749,string:10090.ENSMUSP00000026580,Nobox,Lrdd
Trpv6,Zyx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.183,string:10090.ENSMUSP00000095437,string:10090.ENSMUSP00000070427,Sgk3,Zyx
Epha1,Ezh2,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.068904,0.183,string:10090.ENSMUSP00000073099,string:10090.ENSMUSP00000020099,Epha1,Cdk1
Ephb6,Ezh2,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.068655,0.182,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000020099,Ephb6,Cdk1
Ephb6,Epha1,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.106683,0.18,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000073099,Ephb6,Epha1
Casp2,Zfp212,0.0,0.0,0.0,0.0,0.078,0.084,0.0,0.106,0.179,string:10090.ENSMUSP00000026580,string:10090.ENSMUSP00000009411,Lrdd,Zfp212
Agk,Ezh2,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.114,0.179,string:10090.ENSMUSP00000031977,string:10090.ENSMUSP00000020099,Agk,Cdk1
Gstk1,1110001J03Rik,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.179,string:10090.ENSMUSP00000031897,string:10090.ENSMUSP00000019833,Gstk1,Fmc1
Hipk2,Luc7l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.177,string:10090.ENSMUSP00000073974,string:10090.ENSMUSP00000055254,Axin1,Luc7l2
Arhgef5,Ezh2,0.0,0.0,0.0,0.0,0.0,0.152,0.0,0.068,0.175,string:10090.ENSMUSP00000031750,string:10090.ENSMUSP00000020099,Arhgef5,Cdk1
Luc7l2,Braf,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.171,string:10090.ENSMUSP00000055254,string:10090.ENSMUSP00000002487,Luc7l2,Braf
Ephb6,Zfp467,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000110207,Ephb6,Zfp467
Zfp777,Epha1,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000110230,string:10090.ENSMUSP00000073099,Zfp777,Epha1
Ephb6,Zfp282,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000053643,Ephb6,Zfp282
Zfp398,Epha1,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000078806,string:10090.ENSMUSP00000073099,Zfp398,Epha1
Zfp467,Ezh2,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.106,0.169,string:10090.ENSMUSP00000110207,string:10090.ENSMUSP00000020099,Zfp467,Cdk1
Zfp746,Ezh2,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.106,0.169,string:10090.ENSMUSP00000072868,string:10090.ENSMUSP00000020099,Zfp746,Cdk1
Zfp282,Ezh2,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.106,0.169,string:10090.ENSMUSP00000053643,string:10090.ENSMUSP00000020099,Zfp282,Cdk1
Ephb6,Zfp398,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000078806,Ephb6,Zfp398
Zfp777,Ezh2,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.106,0.169,string:10090.ENSMUSP00000110230,string:10090.ENSMUSP00000020099,Zfp777,Cdk1
